id,week,team,points,talent,home,totalYards,rushingYards,netPassingYards,yardsPerPass,yardsPerRushAttempt,firstDowns,turnovers,defensiveTDs,sacks,kickReturnYards,kickReturnTDs
401112100,5,Kansas,14,528.62,0,159,75,84,2.9,4.2,8,0,0,2,101,0
401112105,12,Kansas,13,528.62,0,290,39,251,5.5,1.6,18,3,0,0,36,0
401119259,1,Rhode Island,20,15.55,0,375,84,291,6.9,3.7,21,1,0,1,65,0
401112482,7,Rhode Island,17,15.55,0,310,24,286,6.0,1.6,18,0,0,4,11,0
401119268,4,Louisiana,45,406.49,0,489,285,204,6.8,6.2,25,1,0,4,30,0
401132984,15,Louisiana,38,406.49,0,513,159,354,7.7,4.2,31,3,0,3,148,0
401121964,11,Louisiana,48,406.49,0,564,225,339,9.2,6.3,30,0,0,2,33,0
401121954,8,Louisiana,37,406.49,0,496,315,181,7.2,6.8,26,1,0,6,90,0
401121945,5,Louisiana,37,406.49,0,440,275,165,9.2,6.5,23,2,0,6,0,0
401121971,12,Louisiana,37,406.49,0,391,255,136,4.9,5.7,23,0,0,2,105,0
401112143,1,James Madison,13,110.76,0,328,172,156,7.8,3.6,18,3,0,1,69,0
401112089,7,Iowa State,38,597.15,0,372,143,229,7.6,3.3,26,1,0,6,0,0
401112090,8,Iowa State,34,597.15,0,560,182,378,11.8,7.6,21,1,0,4,0,0
401112095,14,Iowa State,17,597.15,0,236,51,185,6.2,2.1,10,0,0,2,35,0
401112076,5,Iowa State,21,597.15,0,405,63,342,7.6,2.3,23,2,0,6,23,0
401112092,11,Iowa State,41,597.15,0,477,195,282,9.1,5.1,26,0,0,3,74,0
401114233,1,Eastern Washington,14,14.8,0,274,63,211,6.0,2.1,16,0,0,0,58,0
401114175,2,California,20,611.58,0,303,192,111,6.2,5.1,20,0,0,4,22,0
401114182,13,California,24,611.58,0,424,139,285,9.5,3.9,22,0,0,2,41,0
401114179,9,California,0,611.58,0,83,23,60,2.7,1.1,6,0,0,1,0,0
401114183,14,California,28,611.58,0,412,182,230,7.9,5.1,22,1,0,6,0,0
401114177,6,California,7,611.58,0,256,66,190,5.6,2.2,12,2,0,1,38,0
401110801,4,California,28,611.58,0,433,60,373,10.4,1.8,24,1,0,3,17,0
401112258,2,Buffalo,13,284.74,0,429,184,245,7.7,3.2,22,2,0,3,0,0
401114348,3,Buffalo,17,284.74,0,373,206,167,5.1,4.7,26,0,0,4,44,0
401119303,12,Buffalo,27,284.74,0,379,245,134,6.1,4.8,22,1,0,5,43,0
401119281,8,Buffalo,21,284.74,0,254,189,65,2.8,4.5,16,1,2,10,0,0
401119270,5,Buffalo,20,284.74,0,398,309,89,4.5,6.3,20,4,0,2,0,0
401119294,10,Buffalo,43,284.74,0,460,252,208,9.0,4.1,26,0,0,5,16,0
401112259,3,Pittsburgh,10,637.95,0,396,24,372,7.3,1.0,20,0,0,6,0,0
401112519,13,Pittsburgh,0,637.95,0,177,60,117,4.2,2.2,8,1,0,3,0,0
401112498,10,Pittsburgh,20,637.95,0,362,158,204,6.0,4.4,18,3,0,2,22,0
401112474,6,Pittsburgh,33,637.95,0,337,69,268,5.6,2.0,22,4,2,6,45,0
401112483,8,Pittsburgh,27,637.95,0,377,145,232,7.0,3.4,25,1,0,9,13,0
401110797,4,Southern Mississippi,7,456.29,0,226,52,174,6.7,1.6,15,2,0,1,60,0
401114260,3,Southern Mississippi,47,456.29,0,626,112,514,13.9,2.8,26,0,2,4,141,1
401114311,12,Southern Mississippi,36,456.29,0,493,203,290,8.5,5.2,19,2,0,5,16,0
401114298,9,Southern Mississippi,20,456.29,0,364,157,207,5.8,4.5,18,1,0,16,18,0
401110780,2,Southern Mississippi,15,456.29,0,344,110,234,9.0,4.1,17,3,0,6,38,0
401114289,8,Southern Mississippi,30,456.29,0,437,110,327,8.2,3.7,23,4,2,1,161,1
401114322,14,Southern Mississippi,17,456.29,0,258,60,198,4.8,1.7,17,5,0,1,67,0
401110842,11,LSU,46,906.17,0,559,166,393,10.1,4.2,30,1,0,1,19,0
401110805,4,LSU,66,906.17,0,599,181,418,11.0,5.0,26,2,1,3,68,0
401110778,2,LSU,45,906.17,0,573,102,471,12.1,3.5,28,1,0,5,0,0
401110828,8,LSU,36,906.17,0,413,86,327,9.3,3.4,21,0,0,4,24,0
401110850,12,LSU,58,906.17,0,714,225,489,11.6,5.8,35,2,0,0,0,0
401121934,1,East Tennessee State,7,61.69,0,292,131,161,6.0,3.5,17,1,0,0,80,0
401110862,13,East Tennessee State,0,61.69,0,105,37,68,4.0,1.1,8,0,0,2,29,0
401117556,14,Wyoming,6,397.9,0,225,114,111,6.2,3.5,12,3,0,0,92,0
401117523,7,Wyoming,22,397.9,0,266,157,109,7.8,4.0,11,2,0,0,0,0
401117541,11,Wyoming,17,397.9,0,283,123,160,7.0,2.8,15,0,0,2,24,0
401117500,2,Wyoming,23,397.9,0,293,190,103,5.7,3.9,16,1,1,10,72,0
401117546,12,Wyoming,21,397.9,0,343,158,185,5.1,3.7,24,4,1,2,38,0
401117509,4,Wyoming,21,397.9,0,357,143,214,6.7,4.2,16,1,0,7,36,0
401121939,3,Norfolk State,7,52.48,0,117,42,75,3.8,2.0,5,2,0,0,75,0
401114242,1,Norfolk State,21,52.48,0,268,69,199,6.9,2.3,15,3,0,1,38,0
401121952,7,Georgia State,31,369.05,0,472,350,122,5.1,6.3,22,1,0,1,0,0
401110730,1,Georgia State,38,369.05,0,352,213,139,5.8,4.0,24,1,0,4,0,0
401119264,3,Georgia State,10,369.05,0,336,210,126,5.0,5.1,13,3,0,0,30,0
401121966,11,Georgia State,31,369.05,0,536,414,122,4.4,7.8,27,1,0,0,0,0
401121981,14,Georgia State,10,369.05,0,290,108,182,6.7,2.9,18,0,0,1,0,0
401121942,4,Georgia State,34,369.05,0,423,204,219,5.5,3.8,27,3,0,2,43,0
401117857,1,Holy Cross,7,7.31,0,231,64,167,5.8,2.4,14,1,0,1,49,0
401112471,5,Holy Cross,3,7.31,0,138,18,120,3.4,0.6,10,1,0,2,29,0
401110795,3,Chattanooga,0,155.43,0,227,151,76,2.9,3.4,15,5,0,0,0,0
401112139,1,Montana State,10,120.95,0,289,127,162,6.8,3.5,8,0,0,1,13,0
401110721,1,Portland State,13,30.88,0,230,75,155,4.7,2.7,16,3,0,2,0,0
401117503,3,Portland State,10,30.88,0,244,111,133,5.5,2.8,12,0,0,3,21,0
401110843,11,Western Kentucky,45,486.97,0,478,265,213,6.7,5.6,23,1,1,2,12,0
401114297,9,Western Kentucky,23,486.97,0,426,134,292,6.6,5.6,25,3,0,2,128,0
401114318,13,Western Kentucky,28,486.97,0,365,134,231,7.5,3.9,17,1,1,3,40,0
401114276,6,Western Kentucky,20,486.97,0,320,127,193,6.7,3.4,21,2,0,3,40,0
401114248,2,Western Kentucky,20,486.97,0,339,98,241,7.3,2.8,17,2,0,1,0,0
401112435,1,Virginia Tech,28,696.39,0,442,98,344,7.3,2.3,29,5,0,2,63,0
401112521,14,Virginia Tech,30,696.39,0,483,172,311,10.4,3.8,25,4,0,2,64,0
401112511,12,Virginia Tech,45,696.39,0,461,238,223,13.9,5.3,18,0,1,4,0,0
401112501,10,Virginia Tech,20,696.39,0,235,96,139,5.0,2.7,11,2,1,1,3,0
401112476,6,Virginia Tech,42,696.39,0,337,153,184,9.2,3.6,17,0,0,14,28,0
401112438,2,Richmond,13,95.66,0,364,215,149,5.7,4.9,20,2,0,1.5,25,0
401114212,14,Notre Dame,45,843.29,0,445,190,255,8.5,5.1,24,0,0,2,78,0
401112227,9,Notre Dame,14,843.29,0,180,47,133,4.6,1.5,12,2,0,4,46,0
401112436,1,Notre Dame,35,843.29,0,423,230,193,8.4,5.5,18,1,0,8,16,0
401110800,4,Notre Dame,17,843.29,0,321,46,275,5.9,3.3,14,2,0,0,9,0
401111654,11,Notre Dame,38,843.29,0,453,272,181,5.7,6.6,21,2,0,1,0,0
401117495,1,Sam Houston State,31,184.58,0,558,115,443,7.4,3.3,27,1,0,0,29,0
401114349,4,Hampton,27,104.67,0,405,113,292,11.2,3.1,18,1,0,4,21,0
401121936,2,Maine,18,30.23,0,359,52,307,6.4,2.5,17,2,0,0,0,0
401121935,1,Campbell,14,96.7,0,143,50,93,4.9,1.3,14,0,0,2,17,0
401121944,5,Arkansas State,50,447.87,0,558,103,455,12.6,3.0,24,4,2,2,64,0
401121961,10,Arkansas State,48,447.87,0,514,207,307,11.0,4.5,21,2,0,2,12,0
401117502,2,Arkansas State,43,447.87,0,498,214,284,7.7,5.0,23,0,2,6,18,0
401110788,3,Arkansas State,0,447.87,0,220,43,177,4.4,1.5,14,1,0,0,12,0
401121979,14,Arkansas State,30,447.87,0,437,95,342,9.0,2.4,21,1,0,1,48,0
401121949,6,Arkansas State,38,447.87,0,421,115,306,9.0,5.2,22,2,0,1,113,0
401114245,1,Incarnate Word,7,47.36,0,209,28,181,5.5,1.4,14,1,0,1,93,0
401114345,12,Incarnate Word,28,47.36,0,282,39,243,4.9,1.6,20,2,1,1,100,1
401114243,1,Alcorn State,10,29.54,0,229,80,149,4.7,2.3,15,2,0,2,21,0
401119257,1,Illinois State,10,119.34,0,238,51,187,5.8,1.8,14,2,0,3,73,0
401119258,1,Monmouth,13,15.76,0,322,128,194,4.6,3.3,23,0,0,2,102,0
401121941,4,Southern Illinois,28,69.8,0,526,229,297,8.5,5.0,27,2,0,5,66,0
401114354,2,Southern Illinois,45,69.8,0,502,237,265,10.2,5.4,21,1,0,3,24,0
401112106,1,Nicholls,14,155.75,0,276,150,126,7.0,6.5,11,2,0,0,47,0
401121947,5,Nicholls,3,155.75,0,220,75,145,5.4,2.7,12,2,0,2,22,0
401112073,1,Stephen F. Austin,17,91.75,0,277,119,158,5.3,3.7,13,1,0,0,16,0
401117533,9,Nevada,3,461.96,0,335,81,254,5.6,2.9,17,2,0,2,16,0
401114266,4,Nevada,37,461.96,0,403,193,210,9.5,5.2,19,2,0,6,0,0
401117542,11,Nevada,17,461.96,0,226,29,197,7.3,1.0,12,1,0,2,8,0
401114193,2,Nevada,6,461.96,0,192,83,109,3.9,2.1,12,4,0,1,45,0
401117527,8,Nevada,10,461.96,0,326,113,213,5.6,3.2,15,2,0,6,109,0
401117551,13,Nevada,35,461.96,0,408,254,154,5.0,7.5,18,2,0,4,89,0
401112470,5,Delaware,14,77.11,0,170,43,127,4.1,1.4,15,0,0,0,34,0
401114241,1,Abilene Christian,31,46.84,0,456,183,273,7.8,5.1,20,1,0,2,72,0
401110860,13,Abilene Christian,7,46.84,0,282,27,255,6.1,1.0,18,2,0,1,79,0
401110854,12,Kentucky,38,672.74,0,528,401,127,8.5,7.0,30,1,0,0,0,0
401110810,5,Kentucky,7,672.74,0,212,115,97,2.9,4.1,9,2,0,6,84,0
401110802,4,Kentucky,13,672.74,0,386,154,232,5.5,5.5,21,1,0,2,22,0
401110826,8,Kentucky,0,672.74,0,177,160,17,1.1,4.6,9,1,0,0,75,0
401110856,13,Samford,0,97.76,0,114,51,63,2.4,1.7,11,4,0,0,26,0
401110790,3,Northwestern State,14,67.5,0,278,46,232,5.7,2.0,15,0,0,1,16,0
401128468,1,Grambling,9,67.45,0,407,243,164,4.8,6.6,21,1,0,0,90,0
401114250,2,Grambling,14,67.45,0,455,216,239,6.0,4.2,32,1,0,1,72,0
401114244,1,Houston Baptist,34,26.8,0,413,113,300,8.1,3.3,23,1,1,6,36,0
401112129,1,Arkansas-Pine Bluff,7,29.07,0,215,101,114,4.1,3.0,9,2,0,4,57,0
401117497,1,Southern Utah,23,35.09,0,341,46,295,7.0,1.2,18,1,0,0,100,0
401112115,2,South Dakota,14,42.81,0,339,70,269,7.1,2.8,20,3,0,1,0,0
401112442,2,Eastern Kentucky,0,86.14,0,172,130,42,2.6,3.0,10,0,0,0,138,0
401112437,2,William & Mary,17,70.28,0,193,63,130,10.0,1.8,8,1,1,0,35,0
401116697,4,William & Mary,7,70.28,0,260,122,138,4.9,3.5,16,1,0,6,49,0
401112455,3,Furman,17,24.31,0,231,163,68,4.3,3.9,12,2,0,8,0,0
401121937,2,Furman,42,24.31,0,526,215,311,12.0,5.2,26,1,0,0,16,0
401110793,3,Southeast Missouri State,0,83.35,0,94,40,54,1.7,1.3,8,1,0,1,0,0
401110782,2,Charleston Southern,10,32.36,0,267,72,195,4.2,3.0,14,3,0,0,25,0
401119262,2,Tennessee Tech,17,41.07,0,282,74,208,6.1,2.1,22,3,0,0,50,0
401112158,2,Eastern Illinois,0,24.67,0,116,52,64,2.6,1.7,5,0,0,0,0,0
401117498,2,Western Illinois,13,70.98,0,215,64,151,4.1,2.3,12,1,0,1,58,0
401110776,2,Murray State,17,96.0,0,284,23,261,7.9,0.9,11,2,1,1,7,0
401119265,3,Murray State,0,96.0,0,331,133,198,5.0,3.4,21,2,0,2,35,0
401112439,2,North Carolina A&T,13,69.44,0,249,138,111,4.4,4.8,10,2,0,0,38,0
401114252,2,Tennessee State,26,92.64,0,466,207,259,7.8,4.9,22,2,0,2,108,0
401121938,2,Jackson State,14,44.19,0,265,142,123,4.7,4.7,18,2,0,0,37,0
401112123,2,McNeese,14,86.21,0,318,161,157,6.3,3.4,13,2,1,2,75,0
401114194,3,Montana,3,65.83,0,242,8,234,5.4,0.4,12,1,0,0,89,0
401117499,2,Stony Brook,7,66.41,0,263,108,155,3.7,3.5,16,1,0,1,0,0
401110791,3,Southeastern Louisiana,29,178.38,0,375,66,309,6.9,2.8,20,4,0,3,152,0
401117861,2,Prairie View,17,42.01,0,318,70,248,6.5,2.1,16,1,0,4,28,0
401114165,2,Northern Arizona,41,35.0,0,442,69,373,7.8,2.6,26,2,0,1,28,0
401112454,3,Bethune-Cookman,0,60.9,0,137,61,76,3.3,2.4,4,1,0,0,103,0
401119267,4,Central Connecticut,29,8.93,0,346,115,231,10.5,3.3,16,1,0,0,13,0
